1	Turshizi	Turs_hízí
2	Turshíz	Turs_híz
1	Turshízí	Turs_hízí
1	UBAHÁ	UBAHA
1	Upeksha--Íqánimity	Upeksha--Equanimity
1	Word--ALLÁH–U–ABHÁ	Word--ALLÁH-U-ABHÁ
5	YAHYA	YAḤYÁ
1	Zunuz	Zunúz
9	Zunuzi	Zunúzí
2	Zunuzi's	Zunúzí's
1	[Alláh–u–Abhá	[Alláh-u-Abhá
1	[Jamál-i-Burujirdi	[Jamál-i-Burújirdí
1	[Mahku	[Máh-Kú
1	[Maku	[Máh-Kú
7	[Mashhad	[Mas_hhad
1	[Muhajir	[Muḥájír
1	[Seyyed	[Siyyid
1	[Tabriz	[Tabríz
1	_Abhá_	_Abha_
2	_Alláhu Abhá_	_Alláh-u-Abhá_
1	_Alláh–u–Abhá_	_Alláh-u-Abhá_
2	_Alláh–u–Abhás_	_Alláh-u-Abhás_
1	_K_hán	_Khán
3	_K_hánum	_Khánum
1	_S_hayk_hi	_S_hayk_hí
2	_S_háh	_Sháh
5	_S_híráz	_Shíráz
1	_S_hírází	_Shírází
8	_Seyyed	_Siyyid
1	_ismu'l-a'zam_)--Alláh–u–Abhá--has	_ismu'l-a'zam_)--Alláh-u-Abhá--has
3	al-'Ilm	al-‘Ilm
1	al-Bastami	al-Bastamí
1	al-Mashhad	al-Mas_hhad
1	anti-S_hayk_hi	anti-S_hayk_hí
1	as-Sa’id	as-Sa‘íd
1	at-Tabrizi	at-Tabrízí
1	at-Ṭihráni	at-Ṭihrání
1	authorities.--ABU’L-FADL	authorities.--ABU’L-FAḌL
1	himself.--ABU’L-FADL	himself.--ABU’L-FAḌL
1	i-Abhár	i-Abhar
1	i-Kirmani	i-Kirmání
1	i-S_háhmírzádí
1	interpreter--Khan--as	interpreter--K_hán--as
1	non-S_hayk_hi	non-S_hayk_hí
4	non-S_hayk_his	non-S_hayk_hís
7	sheikh	s_hayk_h
1	sheikh's	s_hayk_h's
2	sheikhs	s_hayk_hs
1	Áqá-Mírzá-Haydar-‘Alí	Áqá-Mírzá-Ḥaydar-‘Alí
1	Áqáy-i-Kás_háni	Áqáy-i-Kás_hání
1	Íqáng	Ikang
6	‘ABDU’L-HAMID	‘ABDU’L-ḤAMÍD
1	‘ABDU’L-MAJID	‘ABDU’L-MAJÍD
1	‘ALÍ AKBAR FURUTAN	‘ALÍ-AKBAR FURÚTAN
2	‘Abbás-'Aliy-i-Nuri	‘Abbás-‘Alíy-i-Núrí
1	‘Abbás-'Aliy-i-Núrí	‘Abbás-‘Alíy-i-Núrí
2	‘Abbás-i-Nuri	‘Abbás-i-Núrí
2	‘Abbáside	‘Abbásid
2	‘Abbáss	‘Abbás
2	‘Abbásside	‘Abbásid
1	‘Abbássides	‘Abbásids
1	‘Abdu’1-Bahá	‘Abdu’l-Bahá
1	‘Abdu’1-Bahá.”	‘Abdu’l-Bahá.”
1	‘Abdu’l-Baháa's	‘Abdu’l-Bahá's
1	‘Abdu’l-Majíd-i-Maraghi'i	‘Abdu’l-Majíd-i-Marág_hi'í
4	‘Abdu’l-Ḥusayn-i-Ṭihráni	‘Abdu’l-Ḥusayn-i-Ṭihrání
2	‘Abdu’l-Ḥusayn.'	‘Abdu’l Ḥusayn.'
1	‘Abdu’lláh-i-Burujirdi	‘Abdu’lláh-i-Burújirdí
1	‘Abdu’lláh-i-Nuri	‘Abdu’lláh-i-Núrí
3	‘Akkádemia	Accademia
1	‘Akkár	'Akkar
1	“Alláho’Abhás”	“Alláh-u-Abhás”
26	‘Alí Muḥammad	‘Alí-Muḥammad
2	‘Alí Muḥammad's	‘Alí-Muḥammad's
1	‘Alí-Akbar-i-Shahmiradi	‘Alí-Akbar-i-S_háhmírzádí
1	‘Alí-Akbar-i-Shahmirzad	‘Alí-Akbar-i-S_háhmírzád
15	‘Alí-Akbar-i-Shahmirzadi	‘Alí-Akbar-i-S_háhmírzádí
1	‘Alí-Khan-i-Mah-Ku'i	‘Alí-K_hán-i-Máh-Kú'i
1	‘Alí-Khan-i-Nuri	‘Alí-K_hán-i-Núrí
169	‘Azíz’u’lláh	‘Azízu’lláh
1	‘Azíz’u’lláh Khan-i-Varqá	‘Azízu’lláh K_hán-i-Varqá
5	‘Azíz’u’lláh's	‘Azízu’lláh's
2	“Bahá-ullah”	“Bahá’u’lláh”
5	Ḥasan-i-Mázindaráni	Ḥasan-i-Mázindarání
1	Ḥasan-i-Sabzivari	Ḥasan-i-Sabzivárí
22	Ḥasan-i-Zunuzi	Ḥasan-i-Zunúzí
5	Ḥaẓírat'ul-Quds	Ḥaẓíratu’l-Quds
1	Ḥaẓíratu'I-Quds	Ḥaẓíratu’l-Quds
34	Ṭihráni	Ṭihrání
1	Ṭihráni's	Ṭihrání's
1	Ṭihráni’s	Ṭihrání’s
2	Ḥusayn-'Aliy-i-Iṣfahání	Ḥusayn-‘Alíy-i-Iṣfahání
1	Ḥusayn-'Aliy-i-Núr	Ḥusayn-‘Alíy-i-Núr
1	Ḥusayn-'Aliy-i-Núrí	Ḥusayn-‘Alíy-i-Núrí
1	Ḥusayn-'Alíy-i-Núrí	Ḥusayn-‘Alíy-i-Núrí
19	Ḥusayn-i-Bushru'i	Ḥusayn-i-Bus_hrú'í
1	Ḥusayn-i-Bushru'i_	Ḥusayn-i-Bus_hrú'í_
3	Ḥusayn-i-Bushrú'í	Ḥusayn-i-Bus_hrú'í
5	Ḥusayn-i-Kás_háni	Ḥusayn-i-Kás_hání
2	Ḥusayn-i-Turshizi	Ḥusayn-i-Turs_hízí
3	Ḥájibu’d-Dawlih	Ḥajíbu’d-Dawlih
1	ḤájíMírzá	HájíMírzá
75	Ḥájíbu'd-Dawlih	Ḥajíbu’d-Dawlih
1	Ḥájíbu'ld-Dawlih	Ḥajíbu’d-Dawlih
2	Ḥájíyyih	Hajiyyih
1	Ḍíyá\lK_hánum	ḌíyáK_hánum
2	‘‘Umars	‘Umars
1	“Ḥájíb-ed-Dawla,”	“Ḥajíbu’d-Dawlih,”
